Source_File,DateTime,Precipitation
GEOP_20260402.csv,2025-12-18 07:05:30,0.0
GEOP_20260402.csv,2025-12-18 07:08:31,0.0
GEOP_20260402.csv,2025-12-18 07:11:30,0.0
GEOP_20260402.csv,2025-12-18 07:14:31,0.0
GEOP_20260402.csv,2025-12-18 07:20:31,0.0
GEOP_20260402.csv,2025-12-18 07:26:31,0.0
GEOP_20260402.csv,2025-12-18 07:29:30,0.0
GEOP_20260402.csv,2025-12-18 07:32:30,0.0
GEOP_20260402.csv,2025-12-18 07:35:30,0.0
GEOP_20260402.csv,2025-12-18 07:41:30,0.0
GEOP_20260402.csv,2025-12-18 07:50:30,0.0
GEOP_20260402.csv,2025-12-18 07:53:30,0.0
GEOP_20260402.csv,2025-12-18 07:56:30,0.0
GEOP_20260402.csv,2025-12-18 07:59:30,0.0
GEOP_20260402.csv,2025-12-18 08:14:30,0.0
GEOP_20260402.csv,2025-12-18 08:17:30,0.0
GEOP_20260402.csv,2025-12-18 08:23:30,0.0
GEOP_20260402.csv,2025-12-18 08:26:30,0.0
GEOP_20260402.csv,2025-12-18 08:29:30,0.0
GEOP_20260402.csv,2025-12-18 08:38:30,0.0
GEOP_20260402.csv,2025-12-18 08:41:30,0.0
GEOP_20260402.csv,2025-12-18 08:44:30,0.0
GEOP_20260402.csv,2025-12-18 08:47:30,0.0
GEOP_20260402.csv,2025-12-18 08:53:30,0.0
GEOP_20260402.csv,2025-12-18 08:56:30,0.0
GEOP_20260402.csv,2025-12-18 09:02:30,0.0
GEOP_20260402.csv,2025-12-18 09:05:30,0.0
GEOP_20260402.csv,2025-12-18 09:08:30,0.0
GEOP_20260402.csv,2025-12-18 09:11:30,0.0
GEOP_20260402.csv,2025-12-18 09:14:30,0.0
GEOP_20260402.csv,2025-12-18 09:17:30,0.0
GEOP_20260402.csv,2025-12-18 09:20:30,0.0
GEOP_20260402.csv,2025-12-18 09:26:30,0.0
GEOP_20260402.csv,2025-12-18 09:29:30,0.0
GEOP_20260402.csv,2025-12-18 09:32:30,0.0
GEOP_20260402.csv,2025-12-18 09:35:30,0.0
GEOP_20260402.csv,2025-12-18 09:41:30,0.0
GEOP_20260402.csv,2025-12-18 09:44:30,0.0
GEOP_20260402.csv,2025-12-18 09:50:30,0.0
GEOP_20260402.csv,2025-12-18 09:53:30,0.0
GEOP_20260402.csv,2025-12-18 09:56:30,0.0
GEOP_20260402.csv,2025-12-18 09:59:30,0.0
GEOP_20260402.csv,2025-12-18 10:02:30,0.0
GEOP_20260402.csv,2025-12-18 10:05:37,0.0
GEOP_20260402.csv,2025-12-18 10:08:30,0.0
GEOP_20260402.csv,2025-12-18 10:11:30,0.0
GEOP_20260402.csv,2025-12-18 10:14:37,0.0
GEOP_20260402.csv,2025-12-18 10:17:30,0.0
GEOP_20260402.csv,2025-12-18 10:20:30,0.0
GEOP_20260402.csv,2025-12-18 10:23:37,0.0
GEOP_20260402.csv,2025-12-18 10:26:30,0.0
GEOP_20260402.csv,2025-12-18 10:29:30,0.0
GEOP_20260402.csv,2025-12-18 10:32:30,0.0
GEOP_20260402.csv,2025-12-18 10:35:32,0.0
GEOP_20260402.csv,2025-12-18 10:38:30,0.0
GEOP_20260402.csv,2025-12-18 10:41:30,0.0
GEOP_20260402.csv,2025-12-18 10:44:30,0.0
GEOP_20260402.csv,2025-12-18 10:47:37,0.0
GEOP_20260402.csv,2025-12-18 10:50:30,0.0
GEOP_20260402.csv,2025-12-18 10:53:30,0.0
GEOP_20260402.csv,2025-12-18 10:56:30,0.0
GEOP_20260402.csv,2025-12-18 10:59:37,0.0
GEOP_20260402.csv,2025-12-18 11:02:30,0.0
GEOP_20260402.csv,2025-12-18 11:05:37,0.0
GEOP_20260402.csv,2025-12-18 11:08:37,0.0
GEOP_20260402.csv,2025-12-18 11:11:37,0.0
GEOP_20260402.csv,2025-12-18 11:14:37,0.0
GEOP_20260402.csv,2025-12-18 11:17:30,0.0
GEOP_20260402.csv,2025-12-18 11:20:30,0.0
GEOP_20260402.csv,2025-12-18 11:23:37,0.0
GEOP_20260402.csv,2025-12-18 11:26:30,0.0
GEOP_20260402.csv,2025-12-18 11:29:30,0.0
GEOP_20260402.csv,2025-12-18 11:32:37,0.0
GEOP_20260402.csv,2025-12-18 11:35:30,0.0
GEOP_20260402.csv,2025-12-18 11:38:37,0.0
GEOP_20260402.csv,2025-12-18 11:41:30,0.0
GEOP_20260402.csv,2025-12-18 11:44:30,0.0
GEOP_20260402.csv,2025-12-18 11:47:30,0.0
GEOP_20260402.csv,2025-12-18 11:50:30,0.0
GEOP_20260402.csv,2025-12-18 11:53:30,0.0
GEOP_20260402.csv,2025-12-18 11:56:30,0.0
GEOP_20260402.csv,2025-12-18 11:59:37,0.0
GEOP_20260402.csv,2025-12-18 12:02:37,0.0
GEOP_20260402.csv,2025-12-18 12:05:37,0.0
GEOP_20260402.csv,2025-12-18 12:08:30,0.0
GEOP_20260402.csv,2025-12-18 12:11:37,0.0
GEOP_20260402.csv,2025-12-18 12:14:37,0.0
GEOP_20260402.csv,2025-12-18 12:17:30,0.0
GEOP_20260402.csv,2025-12-18 12:20:30,0.0
GEOP_20260402.csv,2025-12-18 12:23:37,0.0
GEOP_20260402.csv,2025-12-18 12:26:30,0.0
GEOP_20260402.csv,2025-12-18 12:29:30,0.0
GEOP_20260402.csv,2025-12-18 12:32:30,0.0
GEOP_20260402.csv,2025-12-18 12:35:30,0.0
GEOP_20260402.csv,2025-12-18 12:38:30,0.0
GEOP_20260402.csv,2025-12-18 12:41:30,0.0
GEOP_20260402.csv,2025-12-18 12:44:30,0.0
GEOP_20260402.csv,2025-12-18 12:47:30,0.0
GEOP_20260402.csv,2025-12-18 12:50:30,0.0
GEOP_20260402.csv,2025-12-18 12:53:30,0.0
GEOP_20260402.csv,2025-12-18 12:59:37,0.0
GEOP_20260402.csv,2025-12-18 13:02:37,0.0
GEOP_20260402.csv,2025-12-18 13:05:30,0.0
GEOP_20260402.csv,2025-12-18 13:08:30,0.0
GEOP_20260402.csv,2025-12-18 13:11:30,0.0
GEOP_20260402.csv,2025-12-18 13:14:30,0.0
GEOP_20260402.csv,2025-12-18 13:17:30,0.0
GEOP_20260402.csv,2025-12-18 13:20:30,0.0
