Source_File,DateTime,Precipitation
VCLB_20231107.txt,2023-11-07 09:50:11,0.0
VCLB_20231107.txt,2023-11-07 09:53:11,0.0
VCLB_20231107.txt,2023-11-07 09:56:11,0.0
VCLB_20231107.txt,2023-11-07 09:59:11,0.0
VCLB_20231107.txt,2023-11-07 10:02:11,0.0
VCLB_20231107.txt,2023-11-07 10:05:11,0.0
VCLB_20231107.txt,2023-11-07 10:08:11,0.0
VCLB_20231107.txt,2023-11-07 10:11:11,0.0
VCLB_20231107.txt,2023-11-07 10:14:11,0.0
VCLB_20231107.txt,2023-11-07 10:17:11,0.0
VCLB_20231107.txt,2023-11-07 10:20:11,0.04
VCLB_20231107.txt,2023-11-07 10:23:11,0.0
VCLB_20231107.txt,2023-11-07 10:26:11,0.0
VCLB_20231107.txt,2023-11-07 10:29:11,0.0
VCLB_20231107.txt,2023-11-07 10:32:11,0.0
VCLB_20231107.txt,2023-11-07 10:35:11,0.0
VCLB_20231107.txt,2023-11-07 10:38:11,0.0
VCLB_20231107.txt,2023-11-07 10:41:11,0.0
VCLB_20231107.txt,2023-11-07 10:44:11,0.0
VCLB_20231107.txt,2023-11-07 10:47:11,0.0
VCLB_20231107.txt,2023-11-07 10:50:11,0.0
VCLB_20231107.txt,2023-11-07 10:53:11,0.0
VCLB_20231107.txt,2023-11-07 10:56:11,0.0
VCLB_20231107.txt,2023-11-07 10:59:11,0.0
VCLB_20231107.txt,2023-11-07 11:02:11,0.0
VCLB_20231107.txt,2023-11-07 11:05:11,0.0
VCLB_20231107.txt,2023-11-07 11:08:11,0.0
VCLB_20231107.txt,2023-11-07 11:11:11,0.0
VCLB_20231107.txt,2023-11-07 11:14:11,0.0
VCLB_20231107.txt,2023-11-07 11:17:11,0.0
VCLB_20231107.txt,2023-11-07 11:20:11,0.0
VCLB_20231107.txt,2023-11-07 11:23:11,0.0
VCLB_20231107.txt,2023-11-07 11:26:11,0.0
VCLB_20231107.txt,2023-11-07 11:29:11,0.0
VCLB_20231107.txt,2023-11-07 11:32:11,0.0
VCLB_20231107.txt,2023-11-07 11:35:11,0.0
VCLB_20231107.txt,2023-11-07 11:38:11,0.0
VCLB_20231107.txt,2023-11-07 11:41:11,0.0
VCLB_20231107.txt,2023-11-07 11:44:11,0.0
VCLB_20231107.txt,2023-11-07 11:47:11,0.0
VCLB_20231107.txt,2023-11-07 11:50:11,0.0
VCLB_20231107.txt,2023-11-07 11:53:11,0.0
VCLB_20231107.txt,2023-11-07 11:56:11,0.0
VCLB_20231107.txt,2023-11-07 11:59:11,0.0
VCLB_20231107.txt,2023-11-07 12:02:11,0.0
VCLB_20231107.txt,2023-11-07 12:05:11,0.0
VCLB_20231107.txt,2023-11-07 12:08:11,0.0
VCLB_20231107.txt,2023-11-07 12:11:11,0.0
VCLB_20231107.txt,2023-11-07 12:14:11,0.0
VCLB_20231107.txt,2023-11-07 12:17:11,0.0
VCLB_20231107.txt,2023-11-07 12:20:11,0.0
VCLB_20231107.txt,2023-11-07 12:23:11,0.0
VCLB_20231107.txt,2023-11-07 12:26:11,0.0
VCLB_20231107.txt,2023-11-07 12:29:11,0.0
VCLB_20231107.txt,2023-11-07 12:32:11,0.0
VCLB_20231107.txt,2023-11-07 12:35:11,0.0
VCLB_20231107.txt,2023-11-07 12:38:11,0.0
VCLB_20231107.txt,2023-11-07 12:41:11,0.0
VCLB_20231107.txt,2023-11-07 12:44:11,0.0
VCLB_20231107.txt,2023-11-07 12:47:11,0.0
VCLB_20231107.txt,2023-11-07 12:50:11,0.0
VCLB_20231107.txt,2023-11-07 12:53:11,0.0
VCLB_20231107.txt,2023-11-07 12:56:11,0.0
VCLB_20231107.txt,2023-11-07 12:59:11,0.0
VCLB_20231107.txt,2023-11-07 13:02:11,0.0
VCLB_20231107.txt,2023-11-07 13:05:11,0.0
VCLB_20231107.txt,2023-11-07 13:08:11,0.0
VCLB_20231107.txt,2023-11-07 13:11:11,0.0
VCLB_20231107.txt,2023-11-07 13:14:11,0.0
VCLB_20231107.txt,2023-11-07 13:17:11,0.0
VCLB_20231107.txt,2023-11-07 13:20:11,0.0
VCLB_20231107.txt,2023-11-07 13:23:11,0.0
VCLB_20231107.txt,2023-11-07 13:26:11,0.0
VCLB_20231107.txt,2023-11-07 13:29:11,0.0
VCLB_20231107.txt,2023-11-07 13:32:11,0.0
VCLB_20231107.txt,2023-11-07 13:35:11,0.0
VCLB_20231107.txt,2023-11-07 13:38:11,0.0
VCLB_20231107.txt,2023-11-07 13:41:11,0.0
VCLB_20231107.txt,2023-11-07 13:44:11,0.0
VCLB_20231107.txt,2023-11-07 13:47:11,0.0
VCLB_20231107.txt,2023-11-07 13:50:11,0.0
VCLB_20231107.txt,2023-11-07 13:53:11,0.0
VCLB_20231107.txt,2023-11-07 13:56:11,0.0
VCLB_20231107.txt,2023-11-07 13:59:11,0.0
VCLB_20231107.txt,2023-11-07 14:02:11,0.0
VCLB_20231107.txt,2023-11-07 14:05:11,0.0
VCLB_20231107.txt,2023-11-07 14:08:11,0.0
VCLB_20231107.txt,2023-11-07 14:11:11,0.0
VCLB_20231107.txt,2023-11-07 14:14:11,0.0
VCLB_20231107.txt,2023-11-07 14:17:11,0.0
VCLB_20231107.txt,2023-11-07 14:20:11,0.0
VCLB_20231107.txt,2023-11-07 14:23:11,0.0
VCLB_20231107.txt,2023-11-07 14:26:11,0.0
VCLB_20231107.txt,2023-11-07 14:29:11,0.0
VCLB_20231107.txt,2023-11-07 14:32:11,0.0
VCLB_20231107.txt,2023-11-07 14:35:11,0.0
VCLB_20231107.txt,2023-11-07 14:38:11,0.0
VCLB_20231107.txt,2023-11-07 14:42:51,0.0
VCLB_20231107.txt,2023-11-07 14:45:51,0.0
VCLB_20231107.txt,2023-11-07 14:48:51,0.0
VCLB_20231107.txt,2023-11-07 14:51:51,0.0
VCLB_20231107.txt,2023-11-07 14:54:51,0.0
VCLB_20231107.txt,2023-11-07 14:57:51,0.0
VCLB_20231107.txt,2023-11-07 15:00:51,0.0
VCLB_20231107.txt,2023-11-07 15:03:51,0.0
VCLB_20231107.txt,2023-11-07 15:06:51,0.0
VCLB_20231107.txt,2023-11-07 15:09:51,0.0
VCLB_20231107.txt,2023-11-07 15:12:51,0.0
VCLB_20231107.txt,2023-11-07 15:15:51,0.0
VCLB_20231107.txt,2023-11-07 15:18:51,0.0
VCLB_20231107.txt,2023-11-07 15:21:51,0.0
VCLB_20231107.txt,2023-11-07 15:24:52,0.0
VCLB_20231107.txt,2023-11-07 15:27:52,0.0
VCLB_20231107.txt,2023-11-07 15:30:51,0.0
VCLB_20231107.txt,2023-11-07 15:33:51,0.0
VCLB_20231107.txt,2023-11-07 15:36:51,0.0
VCLB_20231107.txt,2023-11-07 15:39:51,0.0
VCLB_20231107.txt,2023-11-07 15:42:51,0.0
VCLB_20231107.txt,2023-11-07 15:45:51,0.0
VCLB_20231107.txt,2023-11-07 15:48:51,0.0
VCLB_20231107.txt,2023-11-07 15:51:51,0.0
VCLB_20231107.txt,2023-11-07 15:54:52,0.0
VCLB_20231107.txt,2023-11-07 15:57:51,0.0
VCLB_20231107.txt,2023-11-07 16:00:51,0.0
VCLB_20231107.txt,2023-11-07 16:03:51,0.0
VCLB_20231107.txt,2023-11-07 16:06:51,0.0
VCLB_20231107.txt,2023-11-07 16:09:51,0.0
VCLB_20231107.txt,2023-11-07 16:12:51,0.0
VCLB_20231107.txt,2023-11-07 16:15:51,0.0
VCLB_20231107.txt,2023-11-07 16:18:51,0.0
VCLB_20231107.txt,2023-11-07 16:21:51,0.0
VCLB_20231107.txt,2023-11-07 16:24:51,0.0
VCLB_20231107.txt,2023-11-07 16:27:51,0.0
VCLB_20231107.txt,2023-11-07 16:30:51,0.0
