Source_File,DateTime,Precipitation
GEOP_20260402.csv,2025-07-29 12:39:23,0.0
GEOP_20260402.csv,2025-07-29 12:42:23,0.0
GEOP_20260402.csv,2025-07-29 12:45:23,0.0
GEOP_20260402.csv,2025-07-29 12:48:23,0.0
GEOP_20260402.csv,2025-07-29 12:51:23,0.0
GEOP_20260402.csv,2025-07-29 12:54:23,0.0
GEOP_20260402.csv,2025-07-29 12:57:23,0.0
GEOP_20260402.csv,2025-07-29 13:00:23,0.0
GEOP_20260402.csv,2025-07-29 13:03:23,0.0
GEOP_20260402.csv,2025-07-29 13:06:23,0.0
GEOP_20260402.csv,2025-07-29 13:09:23,0.0
GEOP_20260402.csv,2025-07-29 13:12:23,0.0
GEOP_20260402.csv,2025-07-29 13:15:23,0.0
GEOP_20260402.csv,2025-07-29 13:18:23,0.0
GEOP_20260402.csv,2025-07-29 13:21:23,0.0
GEOP_20260402.csv,2025-07-29 13:24:23,0.0
GEOP_20260402.csv,2025-07-29 13:27:23,0.0
GEOP_20260402.csv,2025-07-29 13:30:23,0.0
GEOP_20260402.csv,2025-07-29 13:33:23,0.0
GEOP_20260402.csv,2025-07-29 13:36:23,0.0
GEOP_20260402.csv,2025-07-29 13:39:23,0.0
GEOP_20260402.csv,2025-07-29 13:42:23,0.0
GEOP_20260402.csv,2025-07-29 13:45:23,0.0
GEOP_20260402.csv,2025-07-29 13:48:23,0.0
GEOP_20260402.csv,2025-07-29 13:51:23,0.0
GEOP_20260402.csv,2025-07-29 13:54:23,0.0
GEOP_20260402.csv,2025-07-29 13:57:23,0.0
GEOP_20260402.csv,2025-07-29 14:00:23,0.0
GEOP_20260402.csv,2025-07-29 14:03:22,0.0
GEOP_20260402.csv,2025-07-29 14:06:22,0.0
GEOP_20260402.csv,2025-07-29 14:09:22,0.0
GEOP_20260402.csv,2025-07-29 14:12:22,0.0
GEOP_20260402.csv,2025-07-29 14:15:22,0.0
GEOP_20260402.csv,2025-07-29 14:18:22,0.0
GEOP_20260402.csv,2025-07-29 14:21:22,0.0
GEOP_20260402.csv,2025-07-29 14:24:22,0.0
GEOP_20260402.csv,2025-07-29 14:27:22,0.0
GEOP_20260402.csv,2025-07-29 14:30:22,0.0
GEOP_20260402.csv,2025-07-29 14:33:22,0.0
GEOP_20260402.csv,2025-07-29 14:36:22,0.0
GEOP_20260402.csv,2025-07-29 14:39:22,0.0
GEOP_20260402.csv,2025-07-29 14:42:22,0.0
GEOP_20260402.csv,2025-07-29 14:45:22,0.0
GEOP_20260402.csv,2025-07-29 14:48:22,0.0
GEOP_20260402.csv,2025-07-29 14:51:22,0.0
GEOP_20260402.csv,2025-07-29 14:54:22,0.0
GEOP_20260402.csv,2025-07-29 14:57:22,0.0
GEOP_20260402.csv,2025-07-29 15:00:22,0.0
GEOP_20260402.csv,2025-07-29 15:03:22,0.0
GEOP_20260402.csv,2025-07-29 15:06:22,0.0
GEOP_20260402.csv,2025-07-29 15:09:22,0.0
GEOP_20260402.csv,2025-07-29 15:12:22,0.0
GEOP_20260402.csv,2025-07-29 15:15:22,0.0
GEOP_20260402.csv,2025-07-29 15:18:22,0.0
GEOP_20260402.csv,2025-07-29 15:21:22,0.0
GEOP_20260402.csv,2025-07-29 15:24:22,0.0
GEOP_20260402.csv,2025-07-29 15:27:22,0.0
GEOP_20260402.csv,2025-07-29 15:30:22,0.0
GEOP_20260402.csv,2025-07-29 15:33:22,0.0
GEOP_20260402.csv,2025-07-29 15:36:22,0.0
GEOP_20260402.csv,2025-07-29 15:39:22,0.0
GEOP_20260402.csv,2025-07-29 15:42:22,0.0
GEOP_20260402.csv,2025-07-29 15:45:22,0.0
GEOP_20260402.csv,2025-07-29 15:48:22,0.0
GEOP_20260402.csv,2025-07-29 15:51:22,0.0
GEOP_20260402.csv,2025-07-29 15:54:22,0.0
GEOP_20260402.csv,2025-07-29 15:57:22,0.0
GEOP_20260402.csv,2025-07-29 16:00:22,0.0
GEOP_20260402.csv,2025-07-29 16:03:22,0.0
GEOP_20260402.csv,2025-07-29 16:06:22,0.0
GEOP_20260402.csv,2025-07-29 16:09:22,0.0
GEOP_20260402.csv,2025-07-29 16:12:22,0.0
GEOP_20260402.csv,2025-07-29 16:15:22,0.0
