Source_File,DateTime,Precipitation
GRVN_20230327.txt,2023-01-10 15:24:42,0.0
GRVN_20230327.txt,2023-01-10 15:27:42,0.0
GRVN_20230327.txt,2023-01-10 15:30:42,0.0
GRVN_20230327.txt,2023-01-10 15:33:42,0.0
GRVN_20230327.txt,2023-01-10 15:36:42,0.0
GRVN_20230327.txt,2023-01-10 15:39:42,0.0
GRVN_20230327.txt,2023-01-10 15:42:42,0.0
GRVN_20230327.txt,2023-01-10 15:45:42,0.0
GRVN_20230327.txt,2023-01-10 15:48:42,0.0
GRVN_20230327.txt,2023-01-10 15:51:42,0.0
GRVN_20230327.txt,2023-01-10 15:54:42,0.0
GRVN_20230327.txt,2023-01-10 15:57:42,0.0
GRVN_20230327.txt,2023-01-10 16:00:42,0.0
GRVN_20230327.txt,2023-01-10 16:03:42,0.0
GRVN_20230327.txt,2023-01-10 16:06:42,0.0
