Source_File,DateTime,Precipitation
ROUV_20230110.txt,2023-01-10 13:36:03,0.0
ROUV_20230110.txt,2023-01-10 13:39:03,0.0
ROUV_20230110.txt,2023-01-10 13:42:03,0.0
ROUV_20230110.txt,2023-01-10 13:45:03,0.0
ROUV_20230110.txt,2023-01-10 13:48:03,0.0
ROUV_20230110.txt,2023-01-10 13:51:03,0.0
ROUV_20230110.txt,2023-01-10 13:54:03,0.0
ROUV_20230110.txt,2023-01-10 13:57:03,0.0
ROUV_20230110.txt,2023-01-10 14:00:03,0.0
ROUV_20230110.txt,2023-01-10 14:03:03,0.0
ROUV_20230110.txt,2023-01-10 14:06:03,0.0
ROUV_20230110.txt,2023-01-10 14:09:03,0.0
ROUV_20230110.txt,2023-01-10 14:12:03,0.0
ROUV_20230110.txt,2023-01-10 14:15:03,0.0
ROUV_20230110.txt,2023-01-10 14:18:03,0.0
ROUV_20230110.txt,2023-01-10 14:21:03,0.0
