# ALIGNED OVERLAP DATA - METADATA
# Station: GEOP
# Overlap Period: 20221111_20221115
# Generated: 2026-06-02 21:30:25
# Source File 1: GEOP_20230119_txt_overlap_20221111_20221115.csv
# Source File 2: GEOP_20221115_txt_overlap_20221111_20221115.csv
# Alignment Method: exact
# Number of Aligned Points: 3290
# Mean Difference (Precip1 - Precip2): 6.990881458966565e-05
# RMSE (Root Mean Square Error): 0.002306328020072213
# MAE (Mean Absolute Error): 6.990881458966565e-05
# Correlation: 0.8916202939131542
# Max Difference: 0.1
# Min Difference: 0.0
# Cross-Correlation Best Lag: 0.00 hours
# Cross-Correlation Max Value: 0.895
#
DateTime,Precip_SourceFile1,Precip_SourceFile2
2022-11-11 00:02:18,0.0,0.0
2022-11-11 00:04:18,0.0,0.0
2022-11-11 00:06:18,0.0,0.0
2022-11-11 00:08:18,0.0,0.0
2022-11-11 00:10:18,0.0,0.0
2022-11-11 00:12:18,0.0,0.0
2022-11-11 00:14:18,0.0,0.0
2022-11-11 00:16:18,0.0,0.0
2022-11-11 00:18:18,0.0,0.0
2022-11-11 00:20:18,0.0,0.0
2022-11-11 00:22:18,0.0,0.0
2022-11-11 00:24:18,0.0,0.0
2022-11-11 00:26:18,0.0,0.0
2022-11-11 00:28:18,0.0,0.0
2022-11-11 00:30:18,0.0,0.0
2022-11-11 00:32:18,0.0,0.0
2022-11-11 00:34:18,0.0,0.0
2022-11-11 00:36:18,0.0,0.0
2022-11-11 00:38:18,0.0,0.0
2022-11-11 00:40:18,0.0,0.0
2022-11-11 00:42:18,0.0,0.0
2022-11-11 00:44:18,0.0,0.0
2022-11-11 00:46:18,0.0,0.0
2022-11-11 00:48:18,0.0,0.0
2022-11-11 00:50:18,0.0,0.0
2022-11-11 00:52:18,0.0,0.0
2022-11-11 00:54:18,0.0,0.0
2022-11-11 00:56:18,0.0,0.0
2022-11-11 00:58:18,0.0,0.0
2022-11-11 01:00:18,0.0,0.0
2022-11-11 01:02:18,0.0,0.0
2022-11-11 01:04:18,0.0,0.0
2022-11-11 01:06:18,0.0,0.0
2022-11-11 01:08:18,0.0,0.0
2022-11-11 01:10:18,0.0,0.0
2022-11-11 01:12:18,0.0,0.0
2022-11-11 01:14:18,0.0,0.0
2022-11-11 01:16:18,0.0,0.0
2022-11-11 01:18:18,0.0,0.0
2022-11-11 01:20:18,0.0,0.0
2022-11-11 01:22:18,0.0,0.0
2022-11-11 01:24:18,0.0,0.0
2022-11-11 01:26:18,0.0,0.0
2022-11-11 01:28:18,0.0,0.0
2022-11-11 01:30:18,0.0,0.0
2022-11-11 01:32:18,0.0,0.0
2022-11-11 01:34:18,0.0,0.0
2022-11-11 01:36:18,0.0,0.0
2022-11-11 01:38:18,0.0,0.0
2022-11-11 01:40:18,0.0,0.0
2022-11-11 01:42:18,0.0,0.0
2022-11-11 01:44:18,0.0,0.0
2022-11-11 01:46:18,0.0,0.0
2022-11-11 01:48:18,0.0,0.0
2022-11-11 01:50:18,0.0,0.0
2022-11-11 01:52:18,0.0,0.0
2022-11-11 01:54:18,0.0,0.0
2022-11-11 01:56:18,0.0,0.0
2022-11-11 01:58:18,0.0,0.0
2022-11-11 02:00:18,0.0,0.0
2022-11-11 02:02:18,0.0,0.0
2022-11-11 02:04:18,0.0,0.0
2022-11-11 02:06:18,0.0,0.0
2022-11-11 02:08:18,0.0,0.0
2022-11-11 02:10:18,0.0,0.0
2022-11-11 02:12:18,0.0,0.0
2022-11-11 02:14:18,0.0,0.0
2022-11-11 02:16:18,0.0,0.0
2022-11-11 02:18:18,0.0,0.0
2022-11-11 02:20:18,0.0,0.0
2022-11-11 02:22:18,0.0,0.0
2022-11-11 02:24:18,0.0,0.0
2022-11-11 02:26:18,0.0,0.0
2022-11-11 02:28:18,0.0,0.0
2022-11-11 02:30:18,0.0,0.0
2022-11-11 02:32:18,0.0,0.0
2022-11-11 02:34:18,0.0,0.0
2022-11-11 02:36:18,0.0,0.0
2022-11-11 02:38:18,0.0,0.0
2022-11-11 02:40:18,0.0,0.0
2022-11-11 02:42:18,0.0,0.0
2022-11-11 02:44:18,0.0,0.0
2022-11-11 02:46:18,0.0,0.0
2022-11-11 02:48:18,0.0,0.0
2022-11-11 02:50:18,0.0,0.0
2022-11-11 02:52:18,0.0,0.0
2022-11-11 02:54:18,0.0,0.0
2022-11-11 02:56:18,0.0,0.0
2022-11-11 02:58:18,0.0,0.0
2022-11-11 03:00:18,0.0,0.0
2022-11-11 03:02:18,0.0,0.0
2022-11-11 03:04:18,0.0,0.0
2022-11-11 03:06:18,0.0,0.0
2022-11-11 03:08:18,0.0,0.0
2022-11-11 03:10:18,0.0,0.0
2022-11-11 03:12:18,0.0,0.0
2022-11-11 03:14:18,0.0,0.0
2022-11-11 03:16:18,0.0,0.0
2022-11-11 03:18:18,0.0,0.0
2022-11-11 03:20:18,0.0,0.0
2022-11-11 03:22:18,0.0,0.0
2022-11-11 03:24:18,0.0,0.0
2022-11-11 03:26:18,0.0,0.0
2022-11-11 03:28:18,0.0,0.0
2022-11-11 03:30:18,0.0,0.0
2022-11-11 03:32:18,0.0,0.0
2022-11-11 03:34:18,0.0,0.0
2022-11-11 03:36:18,0.0,0.0
2022-11-11 03:38:18,0.0,0.0
2022-11-11 03:40:18,0.0,0.0
2022-11-11 03:42:18,0.0,0.0
2022-11-11 03:44:18,0.0,0.0
2022-11-11 03:46:18,0.0,0.0
2022-11-11 03:48:18,0.0,0.0
2022-11-11 03:50:18,0.0,0.0
2022-11-11 03:52:18,0.0,0.0
2022-11-11 03:54:18,0.0,0.0
2022-11-11 03:56:18,0.0,0.0
2022-11-11 03:58:18,0.0,0.0
2022-11-11 04:00:18,0.0,0.0
2022-11-11 04:02:18,0.0,0.0
2022-11-11 04:04:18,0.0,0.0
2022-11-11 04:06:18,0.0,0.0
2022-11-11 04:08:18,0.0,0.0
2022-11-11 04:10:18,0.0,0.0
2022-11-11 04:12:18,0.0,0.0
2022-11-11 04:14:18,0.0,0.0
2022-11-11 04:16:18,0.0,0.0
2022-11-11 04:18:18,0.0,0.0
2022-11-11 04:20:18,0.0,0.0
2022-11-11 04:22:18,0.0,0.0
2022-11-11 04:24:18,0.0,0.0
2022-11-11 04:26:18,0.0,0.0
2022-11-11 04:28:18,0.0,0.0
2022-11-11 04:30:18,0.0,0.0
2022-11-11 04:32:18,0.0,0.0
2022-11-11 04:34:18,0.0,0.0
2022-11-11 04:36:18,0.0,0.0
2022-11-11 04:38:18,0.0,0.0
2022-11-11 04:40:18,0.0,0.0
2022-11-11 04:42:18,0.0,0.0
2022-11-11 04:44:18,0.0,0.0
2022-11-11 04:46:18,0.0,0.0
2022-11-11 04:48:18,0.0,0.0
2022-11-11 04:50:18,0.0,0.0
2022-11-11 04:52:18,0.0,0.0
2022-11-11 04:54:18,0.0,0.0
2022-11-11 04:56:18,0.0,0.0
2022-11-11 04:58:18,0.0,0.0
2022-11-11 05:00:18,0.0,0.0
2022-11-11 05:02:18,0.0,0.0
2022-11-11 05:04:18,0.0,0.0
2022-11-11 05:06:18,0.0,0.0
2022-11-11 05:08:18,0.0,0.0
2022-11-11 05:10:18,0.0,0.0
2022-11-11 05:12:18,0.0,0.0
2022-11-11 05:14:18,0.0,0.0
2022-11-11 05:16:18,0.0,0.0
2022-11-11 05:18:18,0.0,0.0
2022-11-11 05:20:18,0.0,0.0
2022-11-11 05:22:18,0.0,0.0
2022-11-11 05:24:18,0.0,0.0
2022-11-11 05:26:18,0.0,0.0
2022-11-11 05:28:18,0.0,0.0
2022-11-11 05:30:18,0.0,0.0
2022-11-11 05:32:18,0.0,0.0
2022-11-11 05:34:18,0.0,0.0
2022-11-11 05:36:18,0.0,0.0
2022-11-11 05:38:18,0.0,0.0
2022-11-11 05:40:18,0.0,0.0
2022-11-11 05:42:18,0.0,0.0
2022-11-11 05:44:18,0.0,0.0
2022-11-11 05:46:18,0.0,0.0
2022-11-11 05:48:18,0.0,0.0
2022-11-11 05:50:18,0.0,0.0
2022-11-11 05:52:18,0.0,0.0
2022-11-11 05:54:18,0.0,0.0
2022-11-11 05:56:18,0.0,0.0
2022-11-11 05:58:18,0.0,0.0
2022-11-11 06:00:18,0.0,0.0
2022-11-11 06:02:18,0.0,0.0
2022-11-11 06:04:18,0.0,0.0
2022-11-11 06:06:18,0.0,0.0
2022-11-11 06:08:18,0.0,0.0
2022-11-11 06:10:18,0.0,0.0
2022-11-11 06:12:18,0.0,0.0
2022-11-11 06:14:18,0.0,0.0
2022-11-11 06:16:18,0.0,0.0
2022-11-11 06:18:18,0.0,0.0
2022-11-11 06:20:18,0.0,0.0
2022-11-11 06:22:18,0.0,0.0
2022-11-11 06:24:18,0.0,0.0
2022-11-11 06:26:18,0.0,0.0
2022-11-11 06:28:18,0.0,0.0
2022-11-11 06:30:18,0.0,0.0
