Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-09-04,PASS,dry day totals close: diff 0.000 <= 0.2,329,0.0,0.0,,
2023-09-05,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-06,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-07,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-08,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-11,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-12,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-13,FAIL,bias -0.525 outside +/-0.3 and total diff 19.650 > 0.5,480,17.75,37.4,0.763,-0.5254
2023-09-14,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-09-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-16,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-17,PASS,dry day totals close: diff 0.200 <= 0.2,480,0.0,0.2,,
2023-09-18,FAIL,bias -0.792 outside +/-0.3 and total diff 38.795 > 0.5,480,10.2,48.9947,0.8658,-0.7918
2023-09-19,FAIL,bias -0.790 outside +/-0.3 and total diff 2.375 > 0.5,480,0.63,3.0053,0.6096,-0.7904
2023-09-20,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-21,FAIL,bias -0.777 outside +/-0.3 and total diff 12.254 > 0.5,480,3.52,15.7737,0.768,-0.7768
2023-09-22,FAIL,bias -0.746 outside +/-0.3 and total diff 10.836 > 0.5,480,3.69,14.5263,0.8069,-0.746
2023-09-23,PASS,dry day totals close: diff 0.200 <= 0.2,480,0.0,0.2,,
2023-09-24,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-25,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-26,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-27,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-28,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-09-29,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-09-30,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-10-01,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-10-02,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-10-03,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-10-04,PASS,dry day totals close: diff 0.160 <= 0.2,480,0.16,0.0,,
2023-10-05,PASS,dry day totals close: diff 0.090 <= 0.2,480,0.09,0.0,,
2023-10-06,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-07,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-08,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-11,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-12,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-13,PASS,dry day totals close: diff 0.064 <= 0.2,480,0.01,0.0737,,
2023-10-14,FAIL,bias -0.878 outside +/-0.3 and total diff 2.656 > 0.5,480,0.37,3.0263,0.6766,-0.8777
2023-10-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-16,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-18,PASS,dry day totals close: diff 0.000 <= 0.2,167,0.0,0.0,,
